SiteAddr,SiteName,adf_status,app,area,c_d0,c_d0_method,date,device_id,fw_ver,gps_alt,gps_fix,gps_lat,gps_lon,gps_num,hcho,model,name,odm,s_d0,s_d1,s_d2,s_g1,s_g8,s_gg,s_h0,s_t0,time,timestamp
N/A,taichung10,,AirBox,taichuang,2.37,BRR/30/8.38,2020-05-24,74DA3895C30C,,2.0,1.0,24.162,120.723,9.0,,,Taichung10,,10.0,11.0,7.0,,,,100.0,28.61,01:32:17,2020-05-24T01:32:17Z
N/A,74DA38EBF6B2,,AirBox,taichuang,6.49,BRR/30/5.34,2020-05-24,74DA38EBF6B2,,2.0,1.0,24.181,120.683,9.0,,,Taichung169,,11.0,19.0,11.0,,,,80.0,29.11,01:34:22,2020-05-24T01:34:22Z
N/A,74DA38C7D480,,AirBox,yilan,0.0,LR/14/6.0,2020-05-24,74DA38C7D480,,2.0,1.0,24.747,121.687,9.0,,,青天計畫2.0 - 花之苑,,0.0,0.0,0.0,,,,100.0,26.5,01:35:14,2020-05-24T01:35:14Z
N/A,74DA38E69E4A,,AirBox,taoyuan,9.6,BRR/30/2.43,2020-05-24,74DA38E69E4A,,2.0,1.0,25.017,121.308,9.0,,,油廠不倒，桃園不好,,17.0,18.0,13.0,,,,100.0,26.25,01:31:51,2020-05-24T01:31:51Z
雲林縣崙背鄉大同路一五四號,雲林縣縣立崙背國小,0,AirBox,,34.95,Theil-Sen/21/20.8,2020-05-24,08BEAC0A04D4,v1.06,2.0,1.0,23.75901281,120.3472048,9.0,0,AI-1003WN,,acelink.edimax,19.0,22.0,11.0,0.0,0.0,0.0,82.0,29.0,01:36:08,2020-05-24T01:36:08Z
桃園市大園區橫峰里中正東路160號,桃園市市立大園國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A04D2,v1.06,2.0,1.0,25.06022036,121.2025288,9.0,0,AI-1003WN,,acelink.edimax,8.0,9.0,5.0,0.0,0.0,0.0,90.0,29.1,01:38:16,2020-05-24T01:38:16Z
雲林縣北港鎮溝皂里一七四號,雲林縣縣立東榮國小,0,AirBox,,18.26,BRR/14/16.86,2020-05-24,08BEAC0A04D0,v1.06,2.0,1.0,23.61277878,120.293861,9.0,0,AI-1003WN,,acelink.edimax,35.0,42.0,20.0,0.0,0.0,0.0,100.0,29.2,01:34:48,2020-05-24T01:34:48Z
臺南市南區新興路22號,臺南市市立南區新興國小,0,AirBox,,24.21,Theil-Sen/14/0.85,2020-05-24,08BEAC09FF5A,v1.06,2.0,1.0,22.9795065,120.196457,9.0,0,AI-1003WN,,acelink.edimax,56.0,68.0,33.0,0.0,0.0,0.0,100.0,28.3,01:38:23,2020-05-24T01:38:23Z
N/A,74DA38AF47DC,,AirBox,kaohsiung,13.19,Theil-Sen/30/3.84,2020-05-24,74DA38AF47DC,,2.0,1.0,22.638,120.325,9.0,,,教仁,,24.0,29.0,18.0,,,,94.0,27.62,01:35:23,2020-05-24T01:35:23Z
[885]澎湖縣湖西鄉許家村1之1號,澎湖縣縣立志清國中,,AirBox,penghu,1.5,LR/14/5.22,2020-05-24,74DA38F21112,,2.0,1.0,23.59,119.612,9.0,,,澎湖縣志清國中,,13.0,13.0,7.0,,,,100.0,25.87,01:36:12,2020-05-24T01:36:12Z
臺中市豐原區田心路二段290號,臺中市立豐田國小,0,AirBox,,93.41,LR/30/2.93,2020-05-24,08BEAC09FF5E,v1.06,2.0,1.0,24.23750147,120.7218282,9.0,0,AI-1003WN,,acelink.edimax,9.0,9.0,5.0,0.0,0.0,0.0,84.0,30.3,01:37:33,2020-05-24T01:37:33Z
N/A,74DA38E69C84,,AirBox,kaohsiung,14.78,Theil-Sen/30/5.0,2020-05-24,74DA38E69C84,,2.0,1.0,22.67,120.315,9.0,,,幸福高雄@PM2.5,,31.0,35.0,19.0,,,,100.0,28.0,01:34:03,2020-05-24T01:34:03Z
N/A,74DA38E69C80,,AirBox,tainan,N/A,N/A,2020-05-24,74DA38E69C80,,2.0,1.0,23.244,120.157,9.0,,,Chen,,18.0,19.0,14.0,,,,74.0,27.87,01:33:21,2020-05-24T01:33:21Z
N/A,74DA38AF47DA,,AirBox,new_taipei,9.45,BRR/14/5.14,2020-05-24,74DA38AF47DA,,2.0,1.0,25.001,121.517,9.0,,,永和小公園,,8.0,10.0,6.0,,,,80.0,26.37,01:36:53,2020-05-24T01:36:53Z
高雄市鼎金國小 高雄市三民區鼎山街375號,高雄市市立鼎金國小,,AirBox,NA,13.78,Theil-Sen/30/4.27,2020-05-24,74DA38F20FC8,,2.0,1.0,22.656,120.321,9.0,,,高雄市鼎金國小2,,16.0,17.0,11.0,,,,74.0,29.86,01:35:24,2020-05-24T01:35:24Z
高雄市忠孝國小 高雄市鳳山區新富路630號,高雄市市立忠孝國小,,AirBox,kaohsiung,17.02,Theil-Sen/30/6.49,2020-05-24,74DA38F20FC6,,2.0,1.0,22.617,120.349,9.0,,,忠孝國小空氣盒子,,24.0,26.0,15.0,,,,78.0,28.11,01:36:05,2020-05-24T01:36:05Z
高雄市集來國小 高雄市杉林區集來里通仙巷333號,高雄市市立集來國小,,AirBox,kaohsiung,13.53,Theil-Sen/30/15.7,2020-05-24,74DA38F20FC4,,2.0,1.0,23.022,120.561,9.0,,,高雄市-集來國小,,23.0,25.0,12.0,,,,100.0,26.5,01:34:11,2020-05-24T01:34:11Z
臺南市中西區永華里忠義路二段2號,臺南市市立忠義國小,0,AirBox,,25.41,Theil-Sen/14/0.46,2020-05-24,08BEAC0A0464,v1.06,2.0,1.0,22.98873444,120.2028696,9.0,0,AI-1003WN,,acelink.edimax,51.0,65.0,31.0,0.0,0.0,0.0,85.0,28.3,01:35:09,2020-05-24T01:35:09Z
高雄市大樹國小 高雄市大樹區中正一路249號,高雄市市立大樹國小,,AirBox,kaohsiung,17.3,BRR/30/5.85,2020-05-24,74DA38F20FC0,,2.0,1.0,22.69,120.434,9.0,,,高雄市大樹國小,,32.0,38.0,16.0,,,,99.0,25.87,01:35:22,2020-05-24T01:35:22Z
臺中市南屯區公益路二段296號,臺中市立臺中特教,0,AirBox,,13.55,BRR/30/0.08,2020-05-24,08BEAC0A0010,v1.06,2.0,1.0,24.1513897,120.6415875,9.0,0,AI-1003WN,,acelink.edimax,26.0,29.0,16.0,0.0,0.0,0.0,82.0,29.6,01:39:07,2020-05-24T01:39:07Z
臺南市東區崇明路698號,臺南市市立崇明國小,0,AirBox,,0.21,Theil-Sen/14/2.8,2020-05-24,08BEAC0A078C,v1.06,2.0,1.0,22.97097445,120.2256058,9.0,0,AI-1003WN,,acelink.edimax,0.0,0.0,0.0,0.0,0.0,0.0,95.0,28.8,01:36:13,2020-05-24T01:36:13Z
臺南市歸仁區武東里歸仁六路2號,臺南市市立沙崙國中,0,AirBox,,18.57,Theil-Sen/14/10.18,2020-05-24,08BEAC0A0544,v1.06,2.0,1.0,22.92912324,120.281771,9.0,0,AI-1003WN,,acelink.edimax,43.0,55.0,23.0,0.0,0.0,0.0,100.0,27.7,01:39:51,2020-05-24T01:39:51Z
臺南市左鎮區中正里170號,臺南市市立左鎮國中,0,AirBox,,15.95,Theil-Sen/14/22.73,2020-05-24,08BEAC0A078E,v1.06,2.0,1.0,23.05652521,120.4105263,9.0,0,AI-1003WN,,acelink.edimax,34.0,44.0,19.0,0.0,0.0,0.0,94.0,27.6,01:37:18,2020-05-24T01:37:18Z
嘉義縣鹿草鄉鹿草村439號,嘉義縣縣立鹿草國中,0,AirBox,,2.07,BRR/14/9.2,2020-05-24,08BEAC0A0542,v1.06,2.0,1.0,23.40988426,120.3128694,9.0,0,AI-1003WN,,acelink.edimax,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.7,01:39:17,2020-05-24T01:39:17Z
N/A,74DA38F701A8,,AirBox,taichuang,12.75,BRR/30/4.7,2020-05-24,74DA38F701A8,,2.0,1.0,24.192,120.656,9.0,,,瑞助綠美圖新建工程,,15.0,16.0,10.0,,,,53.0,36.61,01:32:05,2020-05-24T01:32:05Z
臺南市安平區安北路180號,臺南市市立西門實驗小學,0,AirBox,,21.62,Theil-Sen/14/4.88,2020-05-24,08BEAC0A0540,v1.06,2.0,1.0,23.0027769,120.1592178,9.0,0,AI-1003WN,,acelink.edimax,47.0,60.0,29.0,0.0,0.0,0.0,94.0,28.1,01:36:19,2020-05-24T01:36:19Z
N/A,74DA38E2B5E4,,AirBox,kaohsiung,15.3,Theil-Sen/30/2.37,2020-05-24,74DA38E2B5E4,,2.0,1.0,22.63,120.311,9.0,,,Boo,,13.0,14.0,9.0,,,,67.0,26.37,01:32:42,2020-05-24T01:32:42Z
臺中市潭子區得福街185號,臺中市立頭家國小,0,AirBox,,8.33,BRR/30/7.44,2020-05-24,08BEAC0A0018,v1.06,2.0,1.0,24.19707582,120.6952037,9.0,0,AI-1003WN,,acelink.edimax,14.0,15.0,8.0,0.0,0.0,0.0,78.0,29.3,01:35:27,2020-05-24T01:35:27Z
臺南市新營區公誠街5號,臺南市市立公誠國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A06BE,v1.06,2.0,1.0,23.30411172,120.3195391,9.0,0,AI-1003WN,,acelink.edimax,45.0,56.0,26.0,0.0,0.0,0.0,86.0,28.7,01:34:33,2020-05-24T01:34:33Z
N/A,74DA38E2B5E0,,AirBox,new_taipei,N/A,N/A,2020-05-24,74DA38E2B5E0,,2.0,1.0,25.258,121.487,9.0,,,Atsong,,7.0,7.0,5.0,,,,100.0,25.5,01:34:49,2020-05-24T01:34:49Z
雲林縣土庫鎮埤腳里五六號,雲林縣縣立埤腳國小,0,AirBox,,59.02,Theil-Sen/21/20.47,2020-05-24,08BEAC0A06BC,v1.06,2.0,1.0,23.6695081,120.3493094,9.0,0,AI-1003WN,,acelink.edimax,34.0,41.0,21.0,0.0,0.0,0.0,100.0,29.0,01:38:10,2020-05-24T01:38:10Z
桃園市龜山區長庚醫護新村425號,桃園市市立長庚國小,0,AirBox,,12.42,BRR/14/9.0,2020-05-24,08BEAC0A06BA,v1.06,2.0,1.0,25.0613929,121.3870661,9.0,0,AI-1003WN,,acelink.edimax,26.0,28.0,16.0,0.0,0.0,0.0,98.0,25.5,01:39:28,2020-05-24T01:39:28Z
苗栗縣三義龍騰村鄉外庄49號,苗栗縣育英國小龍騰分校,,AirBox,miaoli,0.0,LR/14/3.37,2020-05-24,74DA38F20DA6,,2.0,1.0,24.357,120.776,9.0,,,苗栗縣育英國小龍騰分校,,5.0,5.0,2.0,,,,100.0,25.5,01:34:19,2020-05-24T01:34:19Z
[357]苗栗縣通霄鎮楓樹里10鄰116號,苗栗縣烏眉國小楓樹分校,,AirBox,NA,1.77,BRR/30/12.64,2020-05-24,74DA38F20DA4,,2.0,1.0,24.495,120.722,9.0,,,苗栗縣烏眉國小（楓樹分校）,,2.0,3.0,1.0,,,,100.0,26.12,01:31:25,2020-05-24T01:31:25Z
高雄市廣興國小 高雄市美濃區興隆里廣興街124號,高雄市市立廣興國小,,AirBox,kaohsiung,5.95,Theil-Sen/30/5.27,2020-05-24,74DA38F2100A,,2.0,1.0,22.917,120.567,9.0,,,高雄市廣興國小,,5.0,5.0,2.0,,,,85.0,26.62,01:33:59,2020-05-24T01:33:59Z
[358]苗栗縣苑裡鎮客庄里1鄰初中路2號,苗栗縣縣立苑裡高中附設國中,,AirBox,miaoli,5.14,LR/14/12.08,2020-05-24,74DA38F20DA0,,2.0,1.0,24.438,120.656,9.0,,,縣立苑裡高中,,10.0,10.0,6.0,,,,89.0,25.75,01:34:17,2020-05-24T01:34:17Z
雲林縣北港鎮南安里光明路五九號,雲林縣縣立南陽國小,0,AirBox,,14.66,BRR/14/12.31,2020-05-24,08BEAC0A03B6,v1.06,2.0,1.0,23.566488266,120.300987244,9.0,0,AI-1003WN,,acelink.edimax,28.0,32.0,17.0,0.0,0.0,0.0,93.0,28.6,01:35:30,2020-05-24T01:35:30Z
N/A,74DA38E2B50A,,AirBox,taipei,11.81,BRR/14/0.62,2020-05-24,74DA38E2B50A,,2.0,1.0,25.041,121.507,9.0,,,Chez Vincent,,9.0,10.0,6.0,,,,71.0,26.87,01:32:17,2020-05-24T01:32:17Z
臺南市北區文賢一路2號,臺南市市立文賢國中,0,AirBox,,19.03,Theil-Sen/14/2.41,2020-05-24,08BEAC0A03B4,v1.06,2.0,1.0,23.0055139,120.1965893,9.0,0,AI-1003WN,,acelink.edimax,40.0,58.0,24.0,0.0,0.0,0.0,92.0,27.8,01:35:23,2020-05-24T01:35:23Z
[920]屏東縣潮州鎮三和里華巖街1號,屏東縣縣立潮和國小,,AirBox,pingtung,22.07,BRR/30/13.99,2020-05-24,74DA38F20A9C,,2.0,1.0,22.556,120.538,9.0,,,屏東縣潮和國小,,44.0,55.0,25.0,,,,100.0,27.0,01:35:34,2020-05-24T01:35:34Z
桃園市復興區三光里四鄰8號,桃園市市立三光國小,0,AirBox,,1.51,BRR/14/29.05,2020-05-24,08BEAC0A03B2,v1.06,2.0,1.0,24.67384666,121.3669233,9.0,0,AI-1003WN,,acelink.edimax,0.0,0.0,0.0,0.0,0.0,0.0,95.0,22.5,01:36:36,2020-05-24T01:36:36Z
臺中市西屯區中平路268號,臺中市立大鵬國小,0,AirBox,,7.51,BRR/30/3.76,2020-05-24,08BEAC0A03B0,v1.06,2.0,1.0,24.1775225268,120.665417388,9.0,0,AI-1003WN,,acelink.edimax,17.0,18.0,9.0,0.0,0.0,0.0,91.0,28.5,01:35:31,2020-05-24T01:35:31Z
臺中市西區自由路一段95號,臺中市立臺中女中,0,AirBox,,11.47,BRR/30/4.08,2020-05-24,08BEAC09FFD6,v1.06,2.0,1.0,24.1363521398,120.677524209,9.0,0,AI-1003WN,,acelink.edimax,21.0,21.0,12.0,0.0,0.0,0.0,80.0,29.1,01:38:43,2020-05-24T01:38:43Z
臺中市清水區西社里鰲峰路250號,臺中市立清水國中,0,AirBox,,3.16,BRR/30/15.22,2020-05-24,08BEAC09FFD4,v1.06,2.0,1.0,24.268665216,120.562598258,9.0,0,AI-1003WN,,acelink.edimax,7.0,8.0,4.0,0.0,0.0,0.0,87.0,29.7,01:35:01,2020-05-24T01:35:01Z
高雄市北嶺國小 高雄市路竹區民治路85號,高雄市市立北嶺國小,,AirBox,kaohsiung,21.53,Theil-Sen/14/19.21,2020-05-24,74DA38F2100E,,2.0,1.0,22.823,120.269,9.0,,,高雄市路竹區北嶺國小,,49.0,63.0,27.0,,,,100.0,26.62,01:33:29,2020-05-24T01:33:29Z
桃園市中壢區文化二路161號,桃園市市立元生國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC09FFD2,v1.06,2.0,1.0,24.97466833,121.2510933,9.0,0,AI-1003WN,,acelink.edimax,6.0,6.0,3.0,0.0,0.0,0.0,97.0,27.2,01:37:50,2020-05-24T01:37:50Z
臺中市北區英才路1號,臺中市立五權國中,0,AirBox,,9.48,BRR/30/3.9,2020-05-24,08BEAC09FFD0,v1.06,2.0,1.0,24.155243,120.679381,9.0,0,AI-1003WN,,acelink.edimax,17.0,18.0,10.0,0.0,0.0,0.0,80.0,29.1,01:35:26,2020-05-24T01:35:26Z
臺南市善化區六德里200之1號,臺南市市立善化區大同國小,0,AirBox,,27.39,Theil-Sen/14/18.58,2020-05-24,08BEAC0A03B8,v1.06,2.0,1.0,23.12853446,120.2948985,9.0,0,AI-1003WN,,acelink.edimax,63.0,74.0,34.0,0.0,0.0,0.0,100.0,28.1,01:37:59,2020-05-24T01:37:59Z
N/A,74DA38AF480E,,AirBox,taichuang,6.11,LR/30/7.08,2020-05-24,74DA38AF480E,,2.0,1.0,24.197,120.717,9.0,,,華盛頓小學,,7.0,8.0,4.0,,,,100.0,29.11,01:32:48,2020-05-24T01:32:48Z
N/A,08BEAC028C0E,,AirBox,taipei,0.0,LR/14/3.83,2020-05-24,08BEAC028C0E,,2.0,1.0,25.049,121.61,9.0,,,bb116,,3.0,3.0,2.0,,,,50.0,21.0,01:37:09,2020-05-24T01:37:09Z
[302]新竹縣竹北市嘉豐六路一段101號,新竹縣縣立東興國中,,AirBox,hsinchu_county,8.84,PA/14/5.77,2020-05-24,74DA38F21020,,2.0,1.0,24.81,121.029,9.0,,,新竹縣立東興國中,,6.0,7.0,4.0,,,,100.0,26.75,01:33:36,2020-05-24T01:33:36Z
N/A,74DA38E2B520,,AirBox,new_taipei,5.74,LR/14/1.89,2020-05-24,74DA38E2B520,,2.0,1.0,25.077,121.627,9.0,,,黃家,,9.0,9.0,6.0,,,,100.0,23.75,01:36:55,2020-05-24T01:36:55Z
[300]新竹市東區建功二路17號,新竹市立建功高中附設國中,,AirBox,hsinchu_city,12.27,PA/14/3.07,2020-05-24,74DA38B053E4,,2.0,1.0,24.797,121.001,9.0,,,新竹市建功高中,,8.0,9.0,6.0,,,,95.0,25.37,01:37:07,2020-05-24T01:37:07Z
嘉義縣六腳鄉六腳村105號,嘉義縣縣立六腳國小,0,AirBox,,13.9,BRR/14/4.73,2020-05-24,08BEAC0A030A,v1.06,2.0,1.0,23.50946372,120.2521977,9.0,0,AI-1003WN,,acelink.edimax,26.0,28.0,13.0,0.0,0.0,0.0,100.0,28.8,01:34:25,2020-05-24T01:34:25Z
臺中市大里區東昇里日新路8號,臺中市立內新國小,0,AirBox,,11.08,BRR/30/6.52,2020-05-24,08BEAC0A030C,v1.06,2.0,1.0,24.11368945,120.6897231,9.0,0,AI-1003WN,,acelink.edimax,22.0,26.0,14.0,0.0,0.0,0.0,85.0,28.8,01:34:12,2020-05-24T01:34:12Z
N/A,74DA38AF4804,,AirBox,taichuang,5.96,BRR/30/2.91,2020-05-24,74DA38AF4804,,2.0,1.0,24.158,120.669,9.0,,,植物園,,7.0,8.0,5.0,,,,72.0,29.11,01:33:55,2020-05-24T01:33:55Z
[310]新竹縣竹東鎮自強路169號,新竹縣縣立自強國中,,AirBox,hsinchu_county,6.79,BRR/14/0.69,2020-05-24,74DA38F2102E,,2.0,1.0,24.745,121.084,9.0,,,新竹縣自強國中,,6.0,6.0,3.0,,,,100.0,27.12,01:32:13,2020-05-24T01:32:13Z
N/A,74DA38AF4806,,AirBox,kaohsiung,13.5,Theil-Sen/30/2.76,2020-05-24,74DA38AF4806,,2.0,1.0,22.633,120.315,9.0,,,tomatohouse,,29.0,35.0,19.0,,,,100.0,29.11,01:36:50,2020-05-24T01:36:50Z
N/A,74DA38E2B522,,AirBox,tainan,17.87,Theil-Sen/14/1.09,2020-05-24,74DA38E2B522,,2.0,1.0,22.993,120.208,9.0,,,衛民街,,34.0,40.0,22.0,,,,85.0,28.11,01:33:58,2020-05-24T01:33:58Z
臺中市大肚區華山路七七號,臺中市立大肚國小,0,AirBox,,5.25,BRR/30/9.6,2020-05-24,08BEAC0A0308,v1.06,2.0,1.0,24.15447241,120.5465384,9.0,0,AI-1003WN,,acelink.edimax,10.0,11.0,6.0,0.0,0.0,0.0,83.0,31.2,01:36:57,2020-05-24T01:36:57Z
[302]新竹縣竹北市縣政十三路81號,新竹縣縣立博愛國中,,AirBox,hsinchu_county,15.64,PA/14/4.37,2020-05-24,74DA38F2102C,,2.0,1.0,24.83,121.006,9.0,,,新竹縣博愛國中,,9.0,10.0,6.0,,,,81.0,26.87,01:34:23,2020-05-24T01:34:23Z
雲林縣土庫鎮奮起里秀潭九號,雲林縣縣立秀潭國小,0,AirBox,,62.38,Theil-Sen/21/20.82,2020-05-24,08BEAC0A0306,v1.06,2.0,1.0,23.6568722,120.3495417,9.0,0,AI-1003WN,,acelink.edimax,36.0,44.0,22.0,0.0,0.0,0.0,100.0,29.6,01:38:27,2020-05-24T01:38:27Z
雲林縣四湖鄉飛沙村大同路八一號,雲林縣縣立飛沙國中,0,AirBox,,2.87,BRR/14/20.99,2020-05-24,08BEAC0A0300,v1.06,2.0,1.0,23.6431349,120.1732624,9.0,0,AI-1003WN,,acelink.edimax,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.8,01:38:55,2020-05-24T01:38:55Z
N/A,08BEAC028C08,,AirBox,taichuang,26.81,LR/30/8.94,2020-05-24,08BEAC028C08,,2.0,1.0,24.057056,120.628999,9.0,,,SW 02,,30.0,33.0,19.0,,,,95.0,30.75,01:36:25,2020-05-24T01:36:25Z
N/A,taichung12,,AirBox,taichuang,4.78,BRR/30/3.54,2020-05-24,74DA3895C3AE,,2.0,1.0,24.175,120.617,9.0,,,taichung12,,15.0,18.0,11.0,,,,100.0,29.5,01:36:36,2020-05-24T01:36:36Z
N/A,74DA38E2B502,,AirBox,hsinchu_city,26.13,PA/14/0.75,2020-05-24,74DA38E2B502,,2.0,1.0,24.808,120.979,9.0,,,Takao0130,,15.0,16.0,10.0,,,,76.0,26.62,01:36:49,2020-05-24T01:36:49Z
桃園市楊梅區金華街100號,桃園市市立楊心國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A03BE,v1.06,2.0,1.0,24.91233771,121.1428553,9.0,0,AI-1003WN,,acelink.edimax,16.0,17.0,10.0,0.0,0.0,0.0,91.0,26.5,01:34:55,2020-05-24T01:34:55Z
雲林縣林內鄉林中村公園路四號,雲林縣縣立林中國小,0,AirBox,,57.31,Theil-Sen/21/8.58,2020-05-24,08BEAC0A03BC,v1.06,2.0,1.0,23.7548738,120.6149259,9.0,0,AI-1003WN,,acelink.edimax,33.0,43.0,19.0,0.0,0.0,0.0,100.0,28.6,01:36:10,2020-05-24T01:36:10Z
[920]屏東縣潮州鎮北門路25號,屏東縣縣立潮昇國小,,AirBox,pingtung,18.94,BRR/30/14.26,2020-05-24,74DA38F20A92,,2.0,1.0,22.557,120.547,9.0,,,屏東縣潮昇國小,,37.0,44.0,21.0,,,,100.0,26.75,01:33:50,2020-05-24T01:33:50Z
臺中市西屯區青海路二段308號,臺中市立至善國中,0,AirBox,,11.23,BRR/30/2.52,2020-05-24,08BEAC09FFDE,v1.06,2.0,1.0,24.1746179,120.6403774,9.0,0,AI-1003WN,,acelink.edimax,19.0,20.0,11.0,0.0,0.0,0.0,76.0,28.8,01:39:45,2020-05-24T01:39:45Z
臺中市北區育才街2號,臺中市立臺中一中,0,AirBox,,9.46,BRR/30/4.59,2020-05-24,08BEAC09FFDC,v1.06,2.0,1.0,24.14986023,120.6863038,9.0,0,AI-1003WN,,acelink.edimax,17.0,19.0,10.0,0.0,0.0,0.0,80.0,29.3,01:35:47,2020-05-24T01:35:47Z
臺中市北屯區崇德路二段227號,臺中市立崇德國中,0,AirBox,,8.64,BRR/30/5.17,2020-05-24,08BEAC09FFDA,v1.06,2.0,1.0,24.17516336,120.6853042,9.0,0,AI-1003WN,,acelink.edimax,17.0,18.0,9.0,0.0,0.0,0.0,85.0,28.2,01:38:22,2020-05-24T01:38:22Z
N/A,74DA38F7C1F2,,AirBox,NA,20.54,BRR/30/3.35,2020-05-24,74DA38F7C1F2,,2.0,1.0,24.123,120.632,9.0,,,taichung22pt,,41.0,48.0,31.0,,,,85.0,28.86,01:32:17,2020-05-24T01:32:17Z
臺南市南區鯤鯓里鯤鯓路147號,臺南市市立龍崗國小,0,AirBox,,0.0,Theil-Sen/14/4.3,2020-05-24,08BEAC0A0042,v1.06,2.0,1.0,22.96064198,120.1696187,9.0,0,AI-1003WN,,acelink.edimax,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.1,01:35:21,2020-05-24T01:35:21Z
高雄市嘉誠國小 高雄市大社區嘉誠路22號,高雄市市立嘉誠國小,,AirBox,kaohsiung,21.08,BRR/30/13.86,2020-05-24,74DA38F20C56,,2.0,1.0,22.748,120.38,9.0,,,高雄市大社區嘉誠國小(歡喜園),,41.0,50.0,25.0,,,,100.0,26.25,01:33:50,2020-05-24T01:33:50Z
N/A,74DA38F7C1F6,,AirBox,changhua,44.16,LR/30/10.75,2020-05-24,74DA38F7C1F6,,2.0,1.0,23.982,120.594,9.0,,,山腳6,,41.0,50.0,25.0,,,,85.0,27.37,01:35:09,2020-05-24T01:35:09Z
苗栗縣,苗栗縣備品,,AirBox,miaoli,3.74,BRR/30/9.92,2020-05-24,74DA38F20DAA,,2.0,1.0,24.624,120.894,9.0,,,大西國中,,3.0,3.0,2.0,,,,95.0,26.62,01:37:03,2020-05-24T01:37:03Z
N/A,08BEAC028A14,,AirBox,nantou,2.13,LR/30/27.9,2020-05-24,08BEAC028A14,,2.0,1.0,24.056,120.911,9.0,,,南投縣北港國小,,0.0,0.0,0.0,,,,90.0,25.5,01:32:27,2020-05-24T01:32:27Z
[602]嘉義縣番路鄉觸口村觸口164號,嘉義縣立黎明國小,,AirBox,chiayi_county,33.65,Theil-Sen/30/16.87,2020-05-24,74DA38E2B698,,2.0,1.0,23.438,120.604,9.0,,,黎明國民小學,,49.0,63.0,29.0,,,,100.0,25.5,01:33:43,2020-05-24T01:33:43Z
臺南市七股區篤加里120號,臺南市市立篤加國小,0,AirBox,,19.16,Theil-Sen/14/20.75,2020-05-24,08BEAC0A0592,v1.06,2.0,1.0,23.16064405,120.1353395,9.0,0,AI-1003WN,,acelink.edimax,45.0,58.0,26.0,0.0,0.0,0.0,100.0,28.8,01:36:35,2020-05-24T01:36:35Z
臺中市豐原區朝陽路33號,臺中市立豐陽國中,0,AirBox,,26.93,LR/30/0.68,2020-05-24,08BEAC0A001A,v1.06,2.0,1.0,24.2619444,120.7448641,9.0,0,AI-1003WN,,acelink.edimax,6.0,6.0,3.0,0.0,0.0,0.0,96.0,28.6,01:39:30,2020-05-24T01:39:30Z
臺南市安南區安中路三段381號,臺南市市立海東國小,0,AirBox,,26.23,Theil-Sen/14/7.69,2020-05-24,08BEAC0A0780,v1.06,2.0,1.0,23.0488075,120.1748057,9.0,0,AI-1003WN,,acelink.edimax,56.0,69.0,31.0,0.0,0.0,0.0,92.0,27.6,01:38:12,2020-05-24T01:38:12Z
臺南市西港區竹林里11號,臺南市市立西港區成功國小,0,AirBox,,19.19,Theil-Sen/14/15.38,2020-05-24,08BEAC0A054E,v1.06,2.0,1.0,23.12138,120.1806293,9.0,0,AI-1003WN,,acelink.edimax,45.0,57.0,26.0,0.0,0.0,0.0,100.0,28.7,01:34:43,2020-05-24T01:34:43Z
雲林縣元長鄉子茂村四號,雲林縣縣立和平國小,0,AirBox,,67.09,Theil-Sen/21/22.07,2020-05-24,08BEAC0A0782,v1.06,2.0,1.0,23.658634,120.3361468,9.0,0,AI-1003WN,,acelink.edimax,39.0,49.0,24.0,0.0,0.0,0.0,100.0,29.2,01:35:13,2020-05-24T01:35:13Z
臺南市永康區東橋十街1號,臺南市市立大橋國中,0,AirBox,,26.35,Theil-Sen/14/4.68,2020-05-24,08BEAC0A054C,v1.06,2.0,1.0,23.02020007,120.2270599,9.0,0,AI-1003WN,,acelink.edimax,56.0,77.0,33.0,0.0,0.0,0.0,91.0,28.0,01:37:04,2020-05-24T01:37:04Z
桃園市蘆竹區山林路三段232號,桃園市市立頂社國小,0,AirBox,,10.8,BRR/30/9.25,2020-05-24,08BEAC0A0784,v1.06,2.0,1.0,25.07745013,121.3194507,9.0,0,AI-1003WN,,acelink.edimax,19.0,22.0,12.0,0.0,0.0,0.0,100.0,27.5,01:36:49,2020-05-24T01:36:49Z
桃園市大溪區仁和路二段135號,桃園市市立南興國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A054A,v1.06,2.0,1.0,24.90266468,121.2667367,9.0,0,AI-1003WN,,acelink.edimax,8.0,9.0,5.0,0.0,0.0,0.0,100.0,28.1,01:36:29,2020-05-24T01:36:29Z
嘉義縣中埔鄉金蘭村頂山門25號,嘉義縣縣立頂六國小,0,AirBox,,38.9,Theil-Sen/30/5.87,2020-05-24,08BEAC0A0786,v1.06,2.0,1.0,23.44623517,120.4954504,9.0,0,AI-1003WN,,acelink.edimax,58.0,77.0,31.0,0.0,0.0,0.0,99.0,27.6,01:38:13,2020-05-24T01:38:13Z
